x,y,z,Label
9.56,9.553,9.6892,1
10.101,10.085,10.687,1
10.568,9.6352,9.8135,1
10.397,10.0,10.577,1
10.586,10.193,10.331,1
10.607,10.243,9.7502,1
9.7308,10.543,10.35,1
9.9078,10.44,9.4638,1
10.103,9.4142,10.369,1
9.899,9.8835,10.683,1
10.028,9.9655,9.3014,1
10.153,10.491,10.475,1
9.6914,9.5362,10.424,1
10.602,10.335,9.8784,1
9.9709,10.034,10.699,1
10.313,9.7014,9.4498,1
10.06,9.9349,9.3056,1
10.372,10.072,9.4111,1
9.9504,9.9556,9.3032,1
9.3636,9.9798,10.291,1
10.646,9.7877,10.165,1
9.8588,9.3252,10.122,1
10.364,10.0,10.608,1
9.5979,9.5359,10.355,1
9.9261,9.9491,9.2966,1
9.4044,9.6929,10.232,1
10.052,9.5301,9.4715,1
9.8412,10.183,10.666,1
9.9509,9.6588,9.3804,1
9.9742,9.6761,10.63,1
9.8214,9.3541,9.7681,1
10.3,10.56,9.6851,1
9.3266,10.198,10.101,1
9.8123,9.9317,9.3196,1
9.6353,10.326,10.513,1
10.594,9.8458,9.6455,1
9.4949,9.984,9.5026,1
9.2949,9.9327,10.034,1
10.246,9.3563,10.167,1
10.598,10.076,10.374,1
9.82,9.4799,9.5529,1
9.5824,10.183,9.4568,1
9.7678,10.305,10.597,1
9.9445,10.038,9.2941,1
10.452,10.379,10.393,1
10.046,10.149,10.692,1
10.431,9.5333,10.315,1
9.7224,10.56,10.335,1
10.702,10.0,9.8991,1
9.9975,10.156,9.3083,1
9.911,10.619,9.6651,1
9.5948,10.412,10.411,1
9.5771,9.4443,10.123,1
9.6096,10.587,10.079,1
9.6142,9.8867,10.584,1
10.23,9.7173,9.3916,1
10.458,10.119,10.528,1
9.944,9.903,9.2998,1
9.4773,9.8819,9.5356,1
9.8133,9.6233,9.429,1
9.7441,10.611,9.7469,1
10.513,9.5112,9.9663,1
9.3169,10.022,10.189,1
10.607,9.7569,10.274,1
9.4511,9.5683,9.8769,1
10.238,9.8867,10.658,1
10.374,10.602,9.9887,1
10.318,9.488,9.6261,1
10.0,10.0,10.709,1
9.9081,10.332,10.62,1
9.5672,9.9307,9.4426,1
10.55,9.5948,9.811,1
9.9003,10.288,9.3597,1
10.056,9.68,9.3697,1
10.132,9.9746,10.696,1
10.156,9.9134,9.3136,1
10.394,10.29,9.4868,1
9.9588,9.982,10.708,1
9.3935,9.6369,9.9438,1
9.9965,9.7788,10.674,1
10.238,10.046,9.3337,1
10.346,10.165,9.4035,1
9.5795,9.6238,9.5706,1
10.052,9.9269,10.703,1
10.182,10.399,10.557,1
10.54,9.547,9.9214,1
10.164,10.674,10.145,1
9.302,10.112,10.056,1
10.064,10.574,9.5887,1
10.033,10.688,9.8328,1
9.7671,9.65,10.571,1
10.596,9.6167,10.011,1
10.0,10.0,9.2909,1
10.25,10.082,9.3417,1
10.473,10.451,9.726,1
9.9577,10.015,9.2923,1
10.248,10.138,10.65,1
10.629,10.252,9.7895,1
9.9781,10.005,10.709,1
9.5359,10.365,9.6072,1
9.9401,10.031,10.706,1
10.09,10.513,10.481,1
9.9567,9.8967,10.7,1
9.9564,10.549,10.447,1
10.126,9.4792,10.464,1
10.199,10.013,10.68,1
10.066,9.7887,9.3263,1
10.471,10.51,9.8548,1
9.5664,10.26,10.497,1
10.393,10.552,10.211,1
9.9776,10.002,9.2913,1
10.084,9.843,10.686,1
10.239,10.154,9.3504,1
10.304,9.9807,10.64,1
9.5475,9.5403,9.7054,1
9.8679,9.3687,10.295,1
9.799,10.348,9.4159,1
10.127,9.9581,9.3037,1
9.8933,10.51,9.5189,1
10.452,9.9423,10.543,1
10.356,10.438,10.429,1
10.032,9.3384,10.253,1
9.6821,10.641,10.057,1
9.8726,9.3912,9.6409,1
10.066,9.9373,9.2876,1
10.027,9.4291,10.435,1
10.067,9.6176,9.3958,1
9.9447,9.6157,10.604,1
10.0,10.0,10.718,1
10.449,9.6695,10.453,1
9.5189,10.489,10.213,1
9.3495,10.237,10.191,1
10.016,10.043,10.717,1
10.371,10.597,10.147,1
10.403,10.385,9.5471,1
10.333,9.8414,10.616,1
9.5556,10.513,9.7651,1
9.3854,10.269,9.7437,1
10.658,9.784,9.8086,1
9.9154,9.9243,9.2908,1
10.5,10.42,9.7017,1
10.232,10.171,9.3421,1
10.114,10.073,9.2948,1
10.343,9.9339,9.3724,1
10.666,10.267,9.9658,1
9.4051,9.7835,10.339,1
9.7701,10.664,9.8529,1
9.9875,10.158,10.701,1
9.8879,9.8315,10.689,1
9.9595,10.021,9.2833,1
9.6056,10.272,10.535,1
9.3298,10.107,10.235,1
10.079,10.706,9.8978,1
10.172,9.856,9.3177,1
9.7256,9.8586,9.3515,1
10.705,9.91,10.102,1
10.174,10.325,9.3838,1
10.632,9.9598,9.6608,1
10.315,10.442,9.5297,1
9.5368,9.4655,9.8753,1
9.9772,10.001,9.2822,1
9.9394,10.421,10.578,1
9.8531,10.702,10.034,1
9.5677,9.432,10.08,1
10.169,10.698,9.9886,1
9.9389,10.146,9.2995,1
9.9345,9.7632,10.675,1
9.9874,10.019,10.718,1
10.147,9.5267,9.4802,1
9.4425,10.126,9.5651,1
10.113,10.007,10.709,1
9.6347,10.219,9.4217,1
10.045,9.5953,10.592,1
10.405,9.4315,10.169,1
9.9894,9.3292,10.256,1
9.546,9.8013,10.52,1
9.957,9.4589,10.47,1
10.113,10.643,10.298,1
9.9123,10.317,10.638,1
10.219,9.5201,9.5127,1
10.339,9.4532,10.319,1
9.4153,9.9814,9.5834,1
10.333,9.5905,10.487,1
9.941,9.8296,9.3048,1
9.5353,9.5279,10.277,1
10.305,9.8302,10.628,1
10.619,10.295,9.7868,1
10.319,10.083,9.3617,1
10.132,9.9659,10.705,1
9.5181,9.6683,10.417,1
10.167,9.933,10.695,1
10.604,9.6118,10.011,1
10.0,10.0,9.2818,1
9.8069,9.8482,9.3251,1
9.3858,9.9017,10.359,1
10.404,10.052,9.4085,1
10.142,10.457,9.4648,1
10.004,10.091,10.712,1
9.5581,10.042,9.4355,1
9.69,10.407,10.504,1
9.9345,9.9808,9.2851,1
10.141,9.4189,9.6022,1
9.2895,9.9322,9.9204,1
9.5544,10.399,10.398,1
9.6949,9.4715,9.6214,1
10.068,10.0,10.715,1
10.61,10.0,10.379,1
10.141,10.174,10.682,1
9.4317,9.6597,9.7225,1
9.9958,10.267,9.3333,1
10.334,9.3766,10.125,1
10.703,10.135,9.9431,1
9.8807,9.7153,10.648,1
9.7692,10.4,9.4498,1
10.181,10.196,10.667,1
9.7737,10.178,10.658,1
10.474,9.4873,9.8307,1
9.9101,9.8187,9.3109,1
9.3723,9.8582,9.6811,1
10.183,9.5219,9.4962,1
10.422,10.139,10.565,1
9.5571,10.13,10.55,1
10.466,10.187,10.526,1
10.103,9.7737,9.3166,1
9.8104,10.193,9.3248,1
9.6909,10.243,10.612,1
10.063,10.561,9.5414,1
9.605,10.173,10.586,1
9.9885,10.727,9.9885,1
9.5895,10.039,9.401,1
9.9386,10.427,9.4143,1
10.182,10.012,10.704,1
10.016,9.9569,9.2742,1
9.7041,10.445,9.5065,1
9.8533,10.701,10.126,1
9.6012,9.4007,10.104,1
9.9624,9.8914,10.718,1
10.662,10.0,10.302,1
9.707,10.262,9.3882,1
10.0,10.0,9.2727,1
10.0,10.0,10.727,1
10.415,10.583,9.8737,1
10.588,9.7199,9.677,1
10.532,10.138,9.5237,1
10.455,9.5072,10.281,1
10.01,9.7953,10.698,1
10.121,10.684,9.7841,1
9.3705,10.02,9.6364,1
9.3359,10.242,9.8285,1
9.5473,10.312,10.476,1
10.251,9.8995,10.675,1
9.4507,9.7168,9.6166,1
9.3856,10.139,10.364,1
10.184,9.7737,10.666,1
10.449,10.553,10.149,1
10.14,10.078,10.709,1
9.9644,10.448,9.4283,1
10.608,10.391,10.081,1
10.099,9.6818,10.646,1
9.6742,9.4357,10.323,1
10.441,10.085,10.572,1
10.016,10.067,9.276,1
9.4725,10.084,10.493,1
9.4961,9.6037,9.6565,1
10.317,10.343,9.4429,1
9.5596,10.579,10.012,1
10.018,9.9852,9.2731,1
9.8866,9.922,10.714,1
9.9455,9.3149,10.238,1
9.8792,9.7117,10.657,1
10.432,10.363,10.459,1
10.236,10.618,9.6979,1
10.712,9.8628,10.058,1
10.703,9.8176,10.035,1
10.719,10.092,9.9424,1
10.613,10.292,9.7404,1
10.273,10.44,10.51,1
10.34,10.635,9.8965,1
9.9849,10.044,10.726,1
10.137,9.9826,9.2859,1
9.6983,9.3913,10.26,1
9.9547,9.9478,10.724,1
10.24,10.526,9.5596,1
9.9646,9.7538,10.683,1
9.8169,9.3376,9.7621,1
9.921,9.9527,10.721,1
9.5173,9.9539,9.458,1
9.909,10.184,9.3022,1
10.573,9.5779,9.851,1
10.438,10.418,9.5971,1
10.281,9.605,10.542,1
10.586,9.6739,9.719,1
10.176,10.566,9.5781,1
9.9276,9.6539,10.636,1
10.559,10.412,10.216,1
9.5607,9.8401,10.557,1
9.9964,9.7731,10.691,1
10.138,9.743,9.3337,1
9.2827,9.8852,9.9654,1
9.8979,10.053,9.2819,1
9.8232,10.306,9.3645,1
9.572,9.4376,10.171,1
10.492,10.162,9.4898,1
9.4984,9.9841,9.4736,1
9.8408,9.8383,9.309,1
9.9911,10.021,10.727,1
9.4453,9.7572,10.403,1
10.7,9.9555,10.194,1
9.8806,9.8932,9.2906,1
10.016,10.333,9.3536,1
10.049,9.9218,9.2786,1
10.078,9.3033,9.8062,1
10.539,9.6534,10.343,1
10.355,9.8834,9.376,1
10.043,9.8225,9.296,1
9.8074,10.697,9.9194,1
9.4316,10.167,10.422,1
9.5953,10.467,10.383,1
10.298,9.7154,10.599,1
9.7001,9.9119,9.3433,1
10.1,9.4301,10.44,1
9.6356,9.5794,9.5178,1
9.8558,9.9257,9.2817,1
9.9654,9.5648,9.407,1
9.5552,10.162,9.4359,1
10.726,9.9074,10.082,1
10.558,10.469,10.105,1
9.9705,9.7947,9.2935,1
10.0,10.0,10.736,1
9.9946,10.337,10.655,1
9.8103,9.5471,10.549,1
10.713,10.185,9.9883,1
10.189,10.609,9.6318,1
10.035,10.728,9.8952,1
10.048,10.27,9.3164,1
9.9813,9.9325,10.733,1
10.61,9.6079,9.8721,1
10.63,9.6496,10.151,1
10.082,9.269,10.035,1
9.553,9.6001,10.427,1
10.73,10.093,9.965,1
10.231,9.4938,10.482,1
10.436,9.6793,10.5,1
9.7278,9.4507,10.408,1
9.8884,9.9672,10.727,1
10.066,10.123,10.723,1
9.9534,9.9193,10.73,1
10.341,10.42,9.5004,1
10.351,10.226,10.607,1
10.059,9.7552,10.692,1
10.301,9.9012,9.3351,1
10.296,10.321,10.593,1
9.8539,10.349,10.632,1
10.487,10.195,10.517,1
9.6422,9.9886,10.643,1
9.712,9.935,9.3254,1
10.171,9.815,9.308,1
10.114,10.022,9.2729,1
9.9395,10.175,10.713,1
10.639,9.7443,10.263,1
9.8641,10.157,10.707,1
10.23,10.0,10.7,1
9.6884,9.7855,9.3682,1
10.353,10.569,9.6941,1
10.068,10.609,9.5921,1
9.9847,9.9559,10.735,1
9.8804,9.9284,9.2769,1
10.342,9.3608,10.128,1
9.4938,10.453,10.284,1
9.9449,10.694,10.241,1
9.6468,9.4691,10.368,1
9.498,9.49,10.174,1
9.5502,9.8031,9.4512,1
9.5723,9.8443,9.4212,1
10.402,9.6627,9.4835,1
10.316,10.02,10.665,1
9.7085,10.047,10.675,1
9.9612,10.058,9.267,1
9.4167,10.056,10.446,1
10.371,9.4025,10.219,1
10.023,9.9956,9.264,1
10.337,10.0,9.3455,1
9.8649,9.3542,9.673,1
10.663,9.6845,10.058,1
9.5793,10.217,10.564,1
10.128,9.2749,10.012,1
10.507,9.9678,9.4671,1
10.348,9.5114,9.5729,1
10.033,10.087,9.2696,1
9.6539,9.5452,9.5357,1
9.4473,10.435,9.7814,1
9.4253,10.344,10.306,1
10.0,10.0,9.2636,1
9.9897,9.351,9.6522,1
10.657,9.8294,9.7155,1
10.033,9.3049,9.7592,1
10.409,10.301,10.533,1
10.251,9.691,9.3805,1
10.021,10.01,10.736,1
10.259,9.7529,9.3565,1
10.329,10.314,10.579,1
9.4654,10.368,10.348,1
9.3897,10.138,9.6118,1
9.8887,10.402,9.3935,1
10.253,9.337,10.196,1
9.3275,10.294,9.9416,1
10.231,10.324,10.619,1
9.5991,10.407,10.464,1
9.7713,9.9782,9.3004,1
9.9611,10.271,10.684,1
9.9633,9.9711,9.2651,1
10.212,9.3167,9.8264,1
10.26,10.569,10.388,1
9.707,10.507,9.5541,1
9.3406,10.021,10.327,1
10.695,10.228,9.9184,1
9.5635,10.574,9.8492,1
10.601,10.334,9.7372,1
9.8443,10.046,10.718,1
9.8174,9.9708,9.2872,1
10.167,10.69,9.8038,1
9.7565,9.2963,10.035,1
10.247,10.064,9.2995,1
9.993,9.5581,10.6,1
10.46,9.5019,10.31,1
9.854,10.075,10.727,1
10.273,10.51,10.47,1
10.649,9.6912,9.8014,1
9.7538,9.8305,9.3171,1
10.737,9.9059,10.059,1
10.132,10.163,10.715,1
10.16,10.659,9.6903,1
9.7492,10.289,9.3604,1
9.5871,9.3794,9.9882,1
9.9262,9.733,10.692,1
10.275,9.7975,10.663,1
9.3822,10.059,9.5871,1
9.5152,10.11,9.4444,1
10.297,10.119,10.673,1
10.562,9.9643,10.488,1
10.146,9.3969,10.413,1
9.8746,9.9354,10.732,1
10.016,10.093,10.739,1
9.8708,10.057,9.268,1
9.9146,10.309,9.3269,1
9.3324,9.9788,9.669,1
9.8592,9.327,9.712,1
10.017,10.044,10.744,1
10.225,9.9416,9.2918,1
9.5778,9.8152,9.414,1
9.9887,10.712,9.7787,1
10.11,9.3762,10.393,1
10.593,10.0,9.5485,1
10.725,10.14,10.106,1
10.12,10.385,10.627,1
10.494,10.235,9.4942,1
10.004,9.9057,9.2605,1
9.545,9.9272,10.586,1
9.3806,9.8181,10.373,1
9.4505,9.8759,9.5118,1
10.074,10.664,10.331,1
10.45,10.25,9.4605,1
9.4306,10.448,10.176,1
9.5471,9.5399,9.6273,1
9.9615,10.111,10.736,1
9.4004,10.096,10.432,1
9.9398,9.5816,9.386,1
9.8516,10.709,9.8243,1
9.3038,9.7466,10.083,1
10.325,10.107,9.3374,1
9.9681,10.402,9.3729,1
10.023,9.9955,10.745,1
10.056,9.8212,9.2784,1
9.3003,10.255,9.9645,1
10.053,9.5238,9.4289,1
10.404,9.4328,9.734,1
9.685,10.282,10.614,1
9.8845,9.7243,10.683,1
10.221,9.9274,10.708,1
10.55,9.5382,10.199,1
10.433,10.278,10.54,1
10.037,10.06,9.2579,1
9.6513,10.354,10.556,1
9.725,10.657,10.221,1
10.607,10.0,9.5676,1
9.2655,9.9299,9.8939,1
9.9413,9.2615,9.9174,1
10.06,9.9617,10.742,1
10.426,10.598,9.8706,1
10.135,9.8708,10.722,1
10.0,10.0,10.745,1
9.8728,9.8329,9.2847,1
10.0,10.0,9.2545,1
9.9099,10.627,9.607,1
9.5697,9.5034,10.352,1
9.4449,10.163,9.53,1
10.151,10.33,10.651,1
10.276,10.018,9.3079,1
10.728,10.093,10.129,1
10.059,9.8466,9.2729,1
10.345,9.3568,9.8473,1
9.4876,9.5415,10.288,1
10.441,10.325,10.506,1
9.5884,10.619,9.9409,1
9.4141,9.5392,10.012,1
9.8989,9.9395,9.2639,1
10.018,10.015,9.2549,1
9.7641,9.524,10.523,1
10.638,9.6452,10.153,1
10.402,10.436,10.451,1
10.371,9.4014,9.7562,1
9.7344,10.46,9.4771,1
10.159,9.6517,10.64,1
10.41,9.8357,9.3997,1
10.302,9.6281,10.571,1
10.185,10.176,10.7,1
9.8391,10.325,9.3486,1
9.4362,10.338,9.6479,1
9.9764,9.9591,9.256,1
9.2959,10.022,10.244,1
10.033,10.696,10.266,1
9.3166,9.7513,9.7989,1
9.894,9.9454,9.2549,1
10.438,9.7185,9.4539,1
9.7085,9.3041,10.012,1
9.7874,10.146,10.709,1
9.8374,10.097,10.73,1
9.8732,10.366,10.647,1
10.016,9.9824,10.754,1
9.2955,9.9776,10.269,1
9.2983,9.933,9.7307,1
10.073,9.9386,10.748,1
10.324,10.309,9.3924,1
10.244,9.6992,9.3526,1
10.314,9.9186,10.681,1
10.312,10.682,9.9164,1
9.8937,9.8159,9.276,1
9.4724,10.536,10.06,1
9.9616,9.5165,10.578,1
10.079,9.2913,10.247,1
9.3095,10.302,9.9641,1
10.445,9.5759,9.5623,1
10.056,10.5,9.4377,1
9.8949,9.269,10.155,1
9.4288,10.129,9.5242,1
9.4527,10.088,9.488,1
9.9907,10.586,10.476,1
9.5318,10.419,10.418,1
9.9898,10.071,10.751,1
10.677,10.222,9.7532,1
10.211,9.6057,10.608,1
9.4946,9.4865,9.776,1
9.3746,9.8587,9.6022,1
10.127,10.722,10.178,1
9.5895,10.121,9.3785,1
10.188,10.264,9.3187,1
9.9165,9.6007,10.635,1
10.36,10.443,10.494,1
10.0,10.0,9.2455,1
10.632,9.7925,10.356,1
9.3022,9.7951,10.201,1
10.235,10.254,9.3293,1
10.301,9.5154,9.5059,1
10.162,9.333,10.313,1
9.8954,9.789,10.717,1
9.9708,10.14,9.2591,1
10.73,10.189,9.988,1
9.5573,9.4891,9.6649,1
10.599,9.9619,9.543,1
10.067,9.9733,9.2489,1
10.031,10.653,9.6227,1
9.8297,9.5079,10.546,1
10.408,10.0,9.3652,1
10.664,10.042,9.6437,1
10.628,10.0,9.582,1
10.63,9.6497,10.224,1
10.086,10.357,9.3406,1
10.175,9.7536,9.3088,1
10.275,9.9469,10.7,1
9.8219,10.065,9.2696,1
10.233,10.61,10.377,1
9.2573,9.8812,9.9402,1
10.544,10.401,10.335,1
9.9179,10.196,10.724,1
9.3592,9.6164,10.107,1
9.9894,10.021,9.2458,1
10.047,9.9939,10.753,1
10.516,9.6199,10.398,1
10.608,10.338,10.292,1
10.392,10.631,9.869,1
9.8878,10.088,10.741,1
9.8477,9.9334,10.736,1
10.127,10.409,10.622,1
9.55,10.591,10.131,1
9.6364,9.5222,10.457,1
9.963,10.465,9.4069,1
10.07,9.7752,9.2831,1
9.5064,10.57,10.036,1
9.6976,10.01,10.691,1
9.9912,9.4458,10.512,1
9.6595,9.4883,10.438,1
10.111,10.044,10.745,1
9.8046,9.2932,9.8221,1
10.533,10.068,10.529,1
9.3823,9.5748,10.084,1
9.9745,10.092,9.2515,1
10.012,9.7422,9.291,1
10.585,10.376,9.7085,1
9.7208,10.027,9.2995,1
10.412,10.346,9.4707,1
10.0,10.0,10.755,1
9.8271,10.299,10.671,1
10.421,10.2,10.593,1
9.7313,10.404,9.422,1
9.4129,9.5383,9.8926,1
10.017,9.9553,9.247,1
10.725,10.14,9.8455,1
10.454,9.7838,10.562,1
10.152,9.6663,10.659,1
9.3899,10.315,9.6866,1
10.058,10.043,10.76,1
10.0,10.0,10.764,1
10.585,10.491,9.9879,1
9.3201,9.7025,10.18,1
9.7399,9.3792,10.361,1
9.9901,9.378,9.557,1
9.5804,10.216,10.6,1
10.123,10.394,9.3576,1
9.511,9.6155,10.443,1
10.287,10.536,9.5375,1
10.613,10.394,9.7733,1
10.306,10.429,10.553,1
9.7378,10.345,10.629,1
9.8823,10.027,10.754,1
9.5163,9.7506,9.4643,1
10.253,9.9344,9.2824,1
9.6769,9.7776,10.655,1
10.318,9.4067,9.6394,1
10.316,9.5567,10.536,1
10.05,10.45,10.615,1
10.046,9.5897,10.642,1
10.556,10.309,9.577,1
9.5961,9.3929,10.227,1
10.084,9.953,9.2425,1
10.132,9.2488,10.036,1
10.38,10.613,10.25,1
9.6872,9.3689,9.705,1
9.9489,10.185,9.2608,1
9.5737,10.433,10.462,1
10.223,9.2819,10.133,1
9.8566,10.342,9.3327,1
10.313,10.299,9.371,1
9.9732,10.04,9.2379,1
9.8419,9.9425,10.745,1
10.312,9.4964,10.482,1
9.4255,9.9451,9.4999,1
9.9442,9.2979,10.295,1
10.283,10.018,9.2911,1
9.5187,9.7118,10.518,1
10.284,10.114,9.3004,1
9.2784,9.7881,9.8674,1
9.7233,9.7524,10.667,1
10.45,10.554,10.273,1
10.272,10.713,10.012,1
10.32,9.6532,9.3997,1
10.236,10.03,9.2745,1
9.9026,10.677,10.339,1
9.8717,9.6293,9.3448,1
10.276,9.8226,9.3105,1
10.285,9.6486,9.3851,1
9.5381,9.393,9.9637,1
9.3732,10.274,9.6609,1
10.017,9.9295,9.2398,1
9.7528,10.714,9.8913,1
9.6073,10.351,9.4473,1
9.8591,9.8374,9.2673,1
10.637,10.123,10.403,1
9.6545,10.055,10.679,1
9.864,10.274,10.7,1
9.6263,9.3527,9.8436,1
10.027,9.4397,9.4819,1
9.8944,9.2654,9.82,1
9.3786,10.226,10.382,1
9.2627,9.8335,10.109,1
9.8309,10.133,10.733,1
9.9885,10.144,9.2502,1
10.613,9.5487,9.9395,1
9.503,10.574,9.9154,1
10.178,9.9287,10.739,1
10.023,10.006,9.2367,1
9.9204,10.055,10.757,1
10.167,9.9787,9.2551,1
9.8561,10.014,10.75,1
9.9901,10.047,10.762,1
10.652,10.31,9.7502,1
9.9125,9.6837,10.69,1
9.8794,9.9962,9.246,1
9.9419,9.7222,10.709,1
9.7114,10.5,10.5,1
10.71,9.7668,10.156,1
10.508,9.9677,10.569,1
9.9768,10.007,10.763,1
10.736,10.0,9.7965,1
10.289,9.3681,9.6828,1
10.661,10.0,9.6182,1
10.721,10.237,10.085,1
10.227,9.4061,10.423,1
10.454,9.619,9.5185,1
10.162,10.175,10.726,1
10.682,9.8685,10.317,1
10.296,10.649,9.7275,1
10.035,10.735,10.203,1
9.9959,10.261,10.718,1
10.443,9.789,10.585,1
10.355,9.6613,9.415,1
9.5631,10.262,9.4309,1
10.179,10.74,10.061,1
9.3593,9.8975,9.5974,1
10.0,10.0,9.2364,1
9.7545,9.7506,9.3213,1
9.7146,10.429,9.4241,1
9.9761,10.005,10.772,1
10.51,9.7161,9.494,1
9.324,9.7042,9.7706,1
9.8504,10.715,9.7473,1
10.566,10.036,10.524,1
9.5425,10.274,10.559,1
9.961,10.141,10.759,1
9.9084,10.637,10.428,1
9.8014,10.137,10.734,1
10.151,10.244,9.2826,1
10.595,10.154,10.468,1
9.9606,9.5049,10.592,1
10.591,10.496,9.9632,1
10.414,10.053,9.3499,1
10.521,10.564,9.9144,1
10.47,10.578,9.7941,1
10.301,9.6293,10.607,1
10.722,10.0,9.7242,1
10.229,10.736,9.9388,1
10.017,10.354,9.3132,1
9.9879,9.2391,9.8658,1
9.6594,9.4101,10.365,1
10.029,9.8813,9.237,1
9.7089,10.106,10.708,1
9.6128,9.9126,9.337,1
10.621,9.7513,10.386,1
9.3657,10.278,9.6569,1
9.9388,10.77,10.012,1
10.078,10.699,10.321,1
9.4558,9.572,10.343,1
9.8122,10.325,10.675,1
9.9267,9.49,10.576,1
9.8522,9.2935,10.276,1
10.444,10.623,9.89,1
9.7099,9.3074,10.182,1
10.573,9.6318,9.6351,1
10.571,9.5213,10.206,1
9.3277,9.6534,9.8417,1
9.2631,10.216,10.086,1
9.9144,10.087,10.763,1
9.9516,10.008,10.771,1
9.4006,9.981,9.5128,1
10.3,9.9222,9.2921,1
10.116,9.341,9.6136,1
10.073,9.9907,9.2308,1
10.628,9.9601,9.5518,1
9.8626,9.95,9.2412,1
10.481,10.268,9.458,1
10.683,9.6749,10.158,1
9.4854,9.6919,10.487,1
10.424,9.4052,10.253,1
10.0,10.0,9.2273,1
9.5896,10.367,10.542,1
10.0,10.0,10.773,1
9.7525,9.7786,10.698,1
9.7941,10.595,10.448,1
9.785,9.9656,9.2586,1
10.527,10.211,9.4757,1
10.239,10.114,9.2739,1
9.572,9.3567,9.9877,1
9.3655,9.5632,10.061,1
9.9887,10.713,10.299,1
10.156,9.8849,9.252,1
9.7514,10.593,9.572,1
9.8969,10.135,10.754,1
10.24,9.7399,10.687,1
10.062,10.04,10.769,1
10.086,10.225,9.2659,1
10.068,10.279,10.717,1
9.9852,9.9805,9.2277,1
10.187,9.6501,10.663,1
9.5082,10.568,9.8178,1
10.13,9.5816,9.3635,1
10.08,10.451,9.3777,1
10.733,10.241,10.037,1
10.073,9.3474,10.407,1
9.9566,9.9124,10.767,1
10.677,9.7776,9.7015,1
10.081,10.177,10.748,1
10.252,9.5941,9.3926,1
9.984,9.9537,9.2288,1
10.326,10.063,9.3023,1
10.495,10.365,9.532,1
9.8367,9.952,9.2463,1
9.3437,10.021,9.5926,1
9.5638,10.042,10.636,1
9.3236,10.349,10.134,1
9.541,10.361,10.506,1
9.2655,9.9299,10.229,1
10.273,9.2855,10.11,1
9.6879,10.63,9.679,1
10.11,9.7596,10.726,1
9.8999,9.6379,9.3248,1
10.252,10.47,9.4408,1
10.41,9.9209,10.65,1
9.8574,9.8355,10.741,1
10.497,10.0,9.4081,1
10.022,9.5424,10.622,1
10.071,9.9325,9.2335,1
9.9446,9.9504,9.2217,1
9.6475,9.6418,9.4011,1
9.8988,10.704,10.325,1
10.491,9.3951,9.938,1
9.7214,10.483,10.548,1
10.226,10.091,9.2572,1
9.344,9.895,9.5878,1
10.325,9.9156,9.2941,1
9.661,10.344,10.615,1
10.341,9.3644,10.302,1
9.912,9.9546,10.776,1
9.6739,9.8047,9.3168,1
9.6232,9.3474,9.7917,1
9.6058,10.518,9.5669,1
9.8504,10.715,9.721,1
9.7487,9.9085,10.735,1
9.8269,9.8638,9.2499,1
9.3774,10.321,9.6528,1
9.6554,9.482,9.5265,1
10.005,10.049,10.78,1
10.107,9.8979,9.2323,1
10.07,9.6045,10.671,1
10.231,10.744,10.062,1
9.8765,9.5532,9.3704,1
9.9969,9.8037,10.757,1
10.512,9.9013,9.4173,1
10.507,9.4516,10.232,1
10.132,9.8893,10.763,1
10.439,10.282,10.583,1
10.006,9.9759,10.781,1
9.7065,9.2992,9.8157,1
9.993,10.443,9.356,1
9.7746,9.3488,10.369,1
10.084,10.348,10.695,1
9.9734,10.335,10.706,1
10.089,10.085,9.228,1
10.357,10.575,9.6091,1
10.037,10.78,9.9628,1
10.252,9.8142,9.2838,1
10.021,9.9549,9.2198,1
9.4081,10.134,9.507,1
10.759,9.9031,10.16,1
10.621,10.346,9.6752,1
9.2406,10.024,10.184,1
10.377,10.048,10.683,1
10.0,10.0,10.782,1
10.464,10.0,10.63,1
9.9094,9.3696,9.5465,1
10.418,10.587,9.6979,1
9.9445,9.3017,10.347,1
10.099,10.073,10.772,1
10.742,9.7563,10.037,1
9.3734,10.375,10.279,1
9.5038,10.079,10.599,1
10.199,9.4795,9.4516,1
10.471,9.7377,10.566,1
10.267,9.983,9.2653,1
9.9838,9.9813,9.2186,1
10.726,9.7095,10.012,1
10.735,10.241,10.111,1
10.677,10.0,10.391,1
10.674,9.6791,9.7679,1
9.6419,9.9886,9.3051,1
10.112,10.293,10.716,1
10.695,10.331,9.8642,1
9.905,10.028,9.2245,1
9.8303,10.614,10.453,1
9.572,10.383,10.53,1
10.19,10.049,9.2432,1
9.6677,10.261,9.3423,1
9.7376,9.4706,10.512,1
10.057,10.048,10.778,1
9.4737,9.8811,9.4342,1
10.525,10.568,9.8887,1
9.8067,10.558,9.488,1
9.5696,10.647,9.9133,1
9.4324,10.391,9.6308,1
9.2499,9.7798,9.9876,1
10.32,9.4844,10.493,1
10.573,10.036,9.4695,1
10.07,10.13,10.768,1
10.231,9.258,10.087,1
9.5573,10.194,9.3854,1
10.074,9.3398,10.412,1
9.6348,9.7486,10.644,1
9.5926,10.47,10.473,1
10.0,10.0,9.2182,1
10.622,9.6006,9.7443,1
9.7109,10.583,10.433,1
10.74,10.143,10.208,1
9.7107,9.9724,10.726,1
10.05,10.286,9.2742,1
9.9177,9.6069,9.3292,1
