x,y,Label
0.2578735947608948,-0.028783316,1
0.2573760151863098,-0.032732431,1
0.2568145990371704,-0.03667343,1
0.2561894953250885,-0.040605336,1
0.255500853,-0.044527173,1
0.2547488808631897,-0.048437964,1
0.2539337277412414,-0.052336749,1
0.253055602,-0.056222554,1
0.2521147131919861,-0.060094416,1
0.2511113286018371,-0.063951381,1
0.2500456571578979,-0.067792483,1
0.2489179968833923,-0.071616776,1
0.2477286010980606,-0.075423308,1
0.2464777827262878,-0.079211138,1
0.2451658397912979,-0.082979329,1
0.243793100118637,-0.086726941,1
0.2423599064350128,-0.090453044,1
0.2408666163682937,-0.09415672,1
0.2393135875463485,-0.097837046,1
0.2377012372016906,-0.101493113,1
0.2360299229621887,-0.105124012,1
0.2343000918626785,-0.108728848,1
0.2325121462345123,-0.112306714,1
0.2306665629148483,-0.115856737,1
0.2287637740373611,-0.119378023,1
0.2268042564392089,-0.122869715,1
0.22478848695755,-0.126330927,1
0.2227169871330261,-0.129760832,1
0.2205902636051178,-0.133158535,1
0.2184088230133056,-0.136523232,1
0.2161732465028762,-0.139854074,1
0.2138840407133102,-0.14315024,1
0.2115418165922165,-0.146410912,1
0.2091471254825592,-0.14963527,1
0.2067005783319473,-0.152822509,1
0.2042027562856674,-0.15597187,1
0.201654315,-0.159082547,1
0.19905586540699,-0.16215378,1
0.196408063173294,-0.165184811,1
0.1937115490436554,-0.168174863,1
0.1909669935703277,-0.171123222,1
0.188175082206726,-0.174029157,1
0.1853365153074264,-0.176891923,1
0.182451993,-0.17971082,1
0.179522231221199,-0.182485163,1
0.1765479445457458,-0.185214251,1
0.1735298782587051,-0.187897414,1
0.1704687774181366,-0.190533981,1
0.1673654168844223,-0.193123311,1
0.1642205417156219,-0.195664734,1
0.161034957,-0.198157653,1
0.1578094363212585,-0.200601414,1
0.1545447707176208,-0.202995449,1
0.1512417942285537,-0.205339149,1
0.1479013115167617,-0.207631916,1
0.1445241570472717,-0.209873199,1
0.1411111503839492,-0.212062448,1
0.1376631706953048,-0.214199111,1
0.1341810375452041,-0.216282651,1
0.1306656450033188,-0.218312562,1
0.1271178424358368,-0.220288336,1
0.1235385164618492,-0.222209483,1
0.1199285611510276,-0.224075526,1
0.1162888705730438,-0.225886002,1
0.1126203313469886,-0.22764048,1
0.1089238747954368,-0.229338497,1
0.1052004098892211,-0.230979651,1
0.1014508530497551,-0.232563511,1
0.097676136,-0.234089717,1
0.093877204,-0.235557869,1
0.090054989,-0.236967623,1
0.086210445,-0.238318592,1
0.082344525,-0.239610478,1
0.078458183,-0.240842953,1
0.07455238,-0.24201569,1
0.070628099,-0.243128434,1
0.066686302,-0.244180873,1
0.062727965,-0.245172769,1
0.0587540753185749,-0.246103853,1
0.054765616,-0.246973932,1
0.050763577,-0.247782752,1
0.046748951,-0.248530135,1
0.0427227318286895,-0.249215886,1
0.038685918,-0.249839842,1
0.034639508,-0.250401855,1
0.0305845122784376,-0.250901759,1
0.02652193,-0.251339436,1
0.022452774,-0.251714796,1
0.018378049,-0.25202775,1
0.0142987659201025,-0.252278209,1
0.0102159371599555,-0.252466083,1
0.006130576,-0.252591372,1
0.002043694,-0.252654046,1
-0.002043694,-0.252654046,1
-0.006130576,-0.252591372,1
-0.010215937,-0.252466083,1
-0.014298766,-0.252278209,1
-0.018378049,-0.25202775,1
-0.022452774,-0.251714796,1
-0.02652193,-0.251339436,1
-0.030584512,-0.250901759,1
-0.034639508,-0.250401855,1
-0.038685918,-0.249839842,1
-0.042722732,-0.249215886,1
-0.046748951,-0.248530135,1
-0.050763577,-0.247782752,1
-0.054765616,-0.246973932,1
-0.058754075,-0.246103853,1
-0.062727965,-0.245172769,1
-0.066686302,-0.244180873,1
-0.070628099,-0.243128434,1
-0.07455238,-0.24201569,1
-0.078458183,-0.240842953,1
-0.082344525,-0.239610478,1
-0.086210445,-0.238318592,1
-0.090054989,-0.236967623,1
-0.093877204,-0.235557869,1
-0.097676136,-0.234089717,1
-0.101450853,-0.232563511,1
-0.10520041,-0.230979651,1
-0.108923875,-0.229338497,1
-0.112620331,-0.22764048,1
-0.116288871,-0.225886002,1
-0.119928561,-0.224075526,1
-0.123538516,-0.222209483,1
-0.127117842,-0.220288336,1
-0.130665645,-0.218312562,1
-0.134181038,-0.216282651,1
-0.137663171,-0.214199111,1
-0.14111115,-0.212062448,1
-0.144524157,-0.209873199,1
-0.147901312,-0.207631916,1
-0.151241794,-0.205339149,1
-0.154544771,-0.202995449,1
-0.157809436,-0.200601414,1
-0.161034957,-0.198157653,1
-0.164220542,-0.195664734,1
-0.167365417,-0.193123311,1
-0.170468777,-0.190533981,1
-0.173529878,-0.187897414,1
-0.176547945,-0.185214251,1
-0.179522231,-0.182485163,1
-0.182451993,-0.17971082,1
-0.185336515,-0.176891923,1
-0.188175082,-0.174029157,1
-0.190966994,-0.171123222,1
-0.193711549,-0.168174863,1
-0.196408063,-0.165184811,1
-0.199055865,-0.16215378,1
-0.201654315,-0.159082547,1
-0.204202756,-0.15597187,1
-0.206700578,-0.152822509,1
-0.209147125,-0.14963527,1
-0.211541817,-0.146410912,1
-0.213884041,-0.14315024,1
-0.216173247,-0.139854074,1
-0.218408823,-0.136523232,1
-0.220590264,-0.133158535,1
-0.222716987,-0.129760832,1
-0.224788487,-0.126330927,1
-0.226804256,-0.122869715,1
-0.228763774,-0.119378023,1
-0.230666563,-0.115856737,1
-0.232512146,-0.112306714,1
-0.234300092,-0.108728848,1
-0.236029923,-0.105124012,1
-0.237701237,-0.101493113,1
-0.239313588,-0.097837046,1
-0.240866616,-0.09415672,1
-0.242359906,-0.090453044,1
-0.2437931,-0.086726941,1
-0.24516584,-0.082979329,1
-0.246477783,-0.079211138,1
-0.247728601,-0.075423308,1
-0.248917997,-0.071616776,1
-0.250045657,-0.067792483,1
-0.251111329,-0.063951381,1
-0.252114713,-0.060094416,1
-0.253055602,-0.056222554,1
-0.253933728,-0.052336749,1
-0.254748881,-0.048437964,1
-0.255500853,-0.044527173,1
-0.256189495,-0.040605336,1
-0.256814599,-0.03667343,1
-0.257376015,-0.032732431,1
-0.257873595,-0.028783316,1
-0.258307248,-0.024827061,1
-0.258676857,-0.020864651,1
-0.258982301,-0.016897067,1
-0.259223521,-0.012925294,1
-0.259400487,-0.008950314,1
-0.25951311,-0.004973116,1
-0.25956139,-0.000994685,1
-0.259545296,0.002983993,1
-0.25946483,0.006961931,1
-0.25932005,0.0109381433576345,1
-0.259110957,0.0149116432294249,1
-0.25883761,0.018881446,1
-0.258500069,0.0228465646505355,1
-0.258098423,0.0268060192465782,1
-0.257632792,0.0307588260620832,1
-0.257103264,0.034704007,1
-0.25650999,0.038640581,1
-0.255853117,0.0425675734877586,1
-0.255132765,0.046484008,1
-0.254349172,0.0503889210522174,1
-0.253502518,0.0542813353240489,1
-0.252592981,0.0581602901220321,1
-0.251620829,0.062024821,1
-0.250586271,0.065873973,1
-0.249489561,0.06970679,1
-0.248330995,0.073522322,1
-0.247110844,0.077319622,1
-0.245829418,0.081097744,1
-0.244487047,0.084855765,1
-0.243084028,0.088592738,1
-0.241620749,0.092307746,1
-0.240097538,0.095999859,1
-0.238514811,0.099668175,1
-0.236872926,0.1033117696642875,1
-0.235172302,0.1069297417998313,1
-0.233413354,0.1105212047696113,1
-0.231596529,0.1140852570533752,1
-0.229722291,0.1176210269331932,1
-0.227791071,0.1211276203393936,1
-0.225803375,0.1246041879057884,1
-0.223759681,0.1280498504638672,1
-0.221660495,0.1314637660980224,1
-0.219506353,0.1348450630903244,1
-0.217297763,0.1381929367780685,1
-0.215035304,0.141506552696228,1
-0.212719515,0.1447850614786148,1
-0.21035099,0.1480276733636856,1
-0.207930297,0.1512335836887359,1
-0.20545803,0.1544019877910614,1
-0.202934831,0.1575320959091186,1
-0.200361297,0.1606231480836868,1
-0.197738096,0.1636743694543838,1
-0.195065841,0.1666850000619888,1
-0.192345232,0.1696543097496032,1
-0.189576924,0.1725815385580063,1
-0.186761588,0.1754659712314605,1
-0.183899954,0.1783068925142288,1
-0.180992723,0.1811036020517349,1
-0.178040609,0.1838554143905639,1
-0.175044343,0.1865616142749786,1
-0.172004655,0.1892215609550476,1
-0.168922335,0.1918345838785171,1
-0.165798113,0.1944000422954559,1
-0.162632793,0.1969172954559326,1
-0.159427136,0.199385717511177,1
-0.156181946,0.2018046975135803,1
-0.152898028,0.2041736245155334,1
-0.149576187,0.206491932272911,1
-0.146217272,0.2087590247392654,1
-0.142822087,0.2109743654727935,1
-0.139391482,0.2131373882293701,1
-0.135926321,0.2152475416660308,1
-0.132427454,0.2173043340444564,1
-0.128895745,0.2193072438240051,1
-0.125332072,0.2212557643651962,1
-0.121737316,0.2231494188308715,1
-0.118112378,0.2249877452850341,1
-0.114458151,0.2267702668905258,1
-0.110775538,0.228496566414833,1
-0.107065462,0.2301661968231201,1
-0.103328831,0.2317787706851959,1
-0.099566579,0.2333338558673858,1
-0.095779635,0.2348310798406601,1
-0.091968946,0.2362700700759887,1
-0.088135451,0.2376504689455032,1
-0.084280096,0.2389719486236572,1
-0.080403842,0.2402341663837433,1
-0.07650765,0.2414368093013763,1
-0.072592489,0.2425795793533325,1
-0.068659328,0.2436622083187103,1
-0.064709142,0.2446843981742859,1
-0.060742904,0.2456459254026413,1
-0.056761604,0.2465465366840362,1
-0.052766234,0.2473860085010528,1
-0.048757777,0.2481641322374344,1
-0.044737227,0.2488807290792465,1
-0.040705584,0.2495356053113937,1
-0.036663849,0.2501285970211029,1
-0.03261302,0.2506595551967621,1
-0.028554106,0.2511283755302429,1
-0.024488112,0.2515349090099334,1
-0.020416044,0.2518790960311889,1
-0.016338913,0.2521607875823974,1
-0.012257732,0.2523799836635589,1
-0.00817351,0.2525365650653839,1
-0.004087262,0.2526305317878723,1
-6.36e-17,0.2526618540287018,1
0.018214975,-0.414897382,1
0.022947595,-0.414933652,1
0.0276790391653776,-0.41504246,1
0.032408137,-0.415223777,1
0.037133716,-0.415477574,1
0.0418546050786972,-0.41580376,1
0.046569631,-0.416202277,1
0.051277626,-0.416673005,1
0.055977419,-0.417215824,1
0.060667854,-0.417830646,1
0.065347753,-0.418517262,1
0.070015974,-0.419275552,1
0.074671343,-0.420105278,1
0.079312719,-0.421006262,1
0.083938941,-0.421978295,1
0.088548861,-0.423021108,1
0.093141347,-0.424134433,1
0.097715251,-0.425318033,1
0.1022694408893585,-0.426571608,1
0.1068027839064598,-0.427894801,1
0.1113141626119613,-0.429287344,1
0.115802451968193,-0.43074885,1
0.1202665492892265,-0.432278991,1
0.1247053369879722,-0.433877349,1
0.1291177123785019,-0.435543567,1
0.1335025876760482,-0.437277198,1
0.1378588825464248,-0.439077824,1
0.1421855092048645,-0.440944999,1
0.1464813947677612,-0.442878246,1
0.1507454663515091,-0.444877118,1
0.1549766659736633,-0.446941108,1
0.1591739654541015,-0.449069679,1
0.163336306810379,-0.451262355,1
0.1674626767635345,-0.45351851,1
0.1715520173311233,-0.455837667,1
0.1756033450365066,-0.45821923,1
0.179615631699562,-0.460662574,1
0.183587909,-0.463167131,1
0.1875191777944564,-0.465732247,1
0.1914084553718567,-0.468357295,1
0.1952547878026962,-0.47104165,1
0.1990572214126587,-0.473784626,1
0.2028148174285888,-0.476585567,1
0.2065266221761703,-0.479443729,1
0.2101917415857315,-0.482358426,1
0.2138092517852783,-0.485328972,1
0.2173782736063003,-0.488354564,1
0.2208978831768036,-0.491434515,1
0.2243672460317611,-0.49456802,1
0.2277854979038238,-0.497754306,1
0.2311517745256424,-0.500992596,1
0.2344652414321899,-0.504282117,1
0.237725093960762,-0.507621944,1
0.2409304976463318,-0.511011422,1
0.2440806925296783,-0.514449537,1
0.2471748739480972,-0.517935514,1
0.2502122819423675,-0.52146852,1
0.2531921565532684,-0.52504766,1
0.2561137676239013,-0.52867198,1
0.2589763700962066,-0.532340646,1
0.2617792785167694,-0.536052763,1
0.2645217776298523,-0.539807379,1
0.2672032117843628,-0.543603539,1
0.2698229253292084,-0.54744035,1
0.2723802328109741,-0.551316857,1
0.2748745083808899,-0.555232048,1
0.2773051261901855,-0.559184968,1
0.2796715199947357,-0.563174665,1
0.2819730639457702,-0.567200184,1
0.2842091917991638,-0.571260452,1
0.2863793969154358,-0.575354517,1
0.2884830832481384,-0.579481304,1
0.2905197441577911,-0.58363986,1
0.2924888730049133,-0.587829053,1
0.2943900227546692,-0.592047989,1
0.2962226569652557,-0.596295476,1
0.2979863584041595,-0.60057056,1
0.2996807098388672,-0.604872167,1
0.3013052344322204,-0.609199166,1
0.3028595745563507,-0.613550544,1
0.3043433129787445,-0.617925227,1
0.3057561218738556,-0.622322142,1
0.3070976138114929,-0.626740098,1
0.3083674907684326,-0.631178081,1
0.309565395116806,-0.635635018,1
0.3106910586357116,-0.640109718,1
0.311744213104248,-0.644601166,1
0.3127245604991913,-0.649108171,1
0.3136318624019623,-0.653629661,1
0.3144659399986267,-0.658164442,1
0.3152265548706054,-0.662711501,1
0.3159134984016418,-0.667269647,1
0.3165266215801239,-0.671837747,1
0.3170657753944397,-0.676414669,1
0.3175308406352997,-0.680999279,1
0.3179216682910919,-0.685590506,1
0.3182381689548492,-0.690187097,1
0.3184802830219269,-0.694787979,1
0.31864795088768,-0.699392021,1
0.318741113,-0.703998089,1
0.3187597393989563,-0.708604991,1
0.31870383,-0.713211596,1
0.3185734152793884,-0.71781677,1
0.318368524,-0.722419381,1
0.3180892169475555,-0.727018237,1
0.3177355527877807,-0.731612265,1
0.3173075914382934,-0.736200333,1
0.3168054521083832,-0.740781248,1
0.3162293136119842,-0.745353937,1
0.3155792355537414,-0.749917209,1
0.3148554265499115,-0.754469931,1
0.3140580952167511,-0.75901103,1
0.3131873607635498,-0.763539314,1
0.3122434914112091,-0.768053651,1
0.3112267255783081,-0.772553027,1
0.3101372718811035,-0.77703625,1
0.3089754581451416,-0.781502187,1
0.3077415227890014,-0.785949767,1
0.3064357936382293,-0.790377915,1
0.3050586283206939,-0.7947855,1
0.3036102950572967,-0.799171388,1
0.3020912110805511,-0.803534567,1
0.3005017042160034,-0.807873905,1
0.2988422214984894,-0.812188327,1
0.2971131503582001,-0.816476822,1
0.2953149378299713,-0.820738256,1
0.2934479713439941,-0.824971557,1
0.2915127873420715,-0.82917577,1
0.2895098030567169,-0.833349764,1
0.2874395847320556,-0.837492585,1
0.2853025794029236,-0.8416031,1
0.283099353313446,-0.845680416,1
0.2808304131031036,-0.849723399,1
0.2784963846206665,-0.853731155,1
0.2760978043079376,-0.857702613,1
0.2736352682113647,-0.861636817,1
0.271109402,-0.865532756,1
0.2685208320617676,-0.869389534,1
0.2658701837062835,-0.873206139,1
0.2631581127643585,-0.876981616,1
0.2603853344917297,-0.880715132,1
0.2575524747371673,-0.884405613,1
0.2546602785587311,-0.888052225,1
0.2517094612121582,-0.891654074,1
0.2487007230520248,-0.895210266,1
0.2456348240375518,-0.898719847,1
0.2425125539302826,-0.902182043,1
0.2393346577882766,-0.905595899,1
0.2361019253730774,-0.90896064,1
0.2328151613473892,-0.912275434,1
0.2294751852750778,-0.915539443,1
0.2260828167200088,-0.918751836,1
0.2226389050483703,-0.921911836,1
0.2191442996263504,-0.925018668,1
0.2155998796224594,-0.928071499,1
0.2120065093040466,-0.931069672,1
0.2083650827407837,-0.934012413,1
0.2046764940023422,-0.936898947,1
0.2009416818618774,-0.939728558,1
0.1971615552902221,-0.942500591,1
0.1933370530605316,-0.945214331,1
0.1894691288471222,-0.947869122,1
0.1855587363243103,-0.950464308,1
0.1816068440675735,-0.952999234,1
0.1776144355535507,-0.955473244,1
0.1735824942588806,-0.957885742,1
0.1695120334625244,-0.960236192,1
0.1654040515422821,-0.962523937,1
0.161259576678276,-0.964748383,1
0.1570796221494674,-0.966909111,1
0.1528652459383011,-0.969005466,1
0.1486174613237381,-0.971036911,1
0.1443373560905456,-0.97300303,1
0.1400259733200073,-0.974903345,1
0.135684385895729,-0.97673732,1
0.1313136667013168,-0.978504479,1
0.1269148886203766,-0.980204463,1
0.1224891692399978,-0.981836796,1
0.1180375963449478,-0.98340106,1
0.1135612651705741,-0.984896958,1
0.1090612858533859,-0.986324012,1
0.1045387834310531,-0.987681925,1
0.099994875,-0.988970339,1
0.095430687,-0.990188956,1
0.090847358,-0.991337478,1
0.086246006,-0.992415607,1
0.081627794,-0.993423045,1
0.076993853,-0.994359553,1
0.072345339,-0.995224953,1
0.067683399,-0.996019006,1
0.063009195,-0.996741474,1
0.0583238787949085,-0.997392178,1
0.05362862,-0.997971058,1
0.0489245802164077,-0.998477817,1
0.044212922,-0.998912454,1
0.0394948199391365,-0.99927485,1
0.034771442,-0.999564826,1
0.0300439558923244,-0.999782383,1
0.025313536,-0.999927461,1
0.0205813571810722,-1.0,1
0.0158485919237136,-1.0,1
0.011116413,-0.999927461,1
0.006385995,-0.999782383,1
0.001658509,-0.999564826,1
-0.003064871,-0.99927485,1
-0.007782974,-0.998912454,1
-0.01249463,-0.998477817,1
-0.017198671,-0.997971058,1
-0.02189393,-0.997392178,1
-0.026579244,-0.996741474,1
-0.03125345,-0.996019006,1
-0.03591539,-0.995224953,1
-0.040563904,-0.994359553,1
-0.045197845,-0.993423045,1
-0.049816061,-0.992415607,1
-0.054417405,-0.991337478,1
-0.059000742,-0.990188956,1
-0.063564926,-0.988970339,1
-0.068108834,-0.987681925,1
-0.072631337,-0.986324012,1
-0.077131316,-0.984896958,1
-0.081607647,-0.98340106,1
-0.08605922,-0.981836796,1
-0.090484947,-0.980204463,1
-0.09488371,-0.978504479,1
-0.099254429,-0.97673732,1
-0.103596024,-0.974903345,1
-0.107907407,-0.97300303,1
-0.11218752,-0.971036911,1
-0.116435289,-0.969005466,1
-0.120649673,-0.966909111,1
-0.124829628,-0.964748383,1
-0.12897411,-0.962523937,1
-0.133082092,-0.960236192,1
-0.137152553,-0.957885742,1
-0.141184479,-0.955473244,1
-0.145176888,-0.952999234,1
-0.14912878,-0.950464308,1
-0.153039172,-0.947869122,1
-0.156907097,-0.945214331,1
-0.160731599,-0.942500591,1
-0.16451174,-0.939728558,1
-0.168246552,-0.936898947,1
-0.171935126,-0.934012413,1
-0.175576553,-0.931069672,1
-0.179169938,-0.928071499,1
-0.182714358,-0.925018668,1
-0.186208963,-0.921911836,1
-0.189652875,-0.918751836,1
-0.193045229,-0.915539443,1
-0.196385205,-0.912275434,1
-0.199671969,-0.90896064,1
-0.202904701,-0.905595899,1
-0.206082597,-0.902182043,1
-0.209204882,-0.898719847,1
-0.212270766,-0.895210266,1
-0.215279505,-0.891654074,1
-0.218230337,-0.888052225,1
-0.221122533,-0.884405613,1
-0.223955378,-0.880715132,1
-0.226728171,-0.876981616,1
-0.229440242,-0.873206139,1
-0.232090876,-0.869389534,1
-0.234679461,-0.865532756,1
-0.237205327,-0.861636817,1
-0.239667848,-0.857702613,1
-0.242066428,-0.853731155,1
-0.244400471,-0.849723399,1
-0.246669397,-0.845680416,1
-0.248872623,-0.8416031,1
-0.251009613,-0.837492585,1
-0.253079861,-0.833349764,1
-0.255082846,-0.82917577,1
-0.25701803,-0.824971557,1
-0.258884966,-0.820738256,1
-0.260683209,-0.816476822,1
-0.26241228,-0.812188327,1
-0.264071763,-0.807873905,1
-0.26566124,-0.803534567,1
-0.267180353,-0.799171388,1
-0.268628657,-0.7947855,1
-0.270005852,-0.790377915,1
-0.271311581,-0.785949767,1
-0.272545516,-0.781502187,1
-0.27370733,-0.77703625,1
-0.274796754,-0.772553027,1
-0.27581355,-0.768053651,1
-0.276757419,-0.763539314,1
-0.277628124,-0.75901103,1
-0.278425485,-0.754469931,1
-0.279149294,-0.749917209,1
-0.279799342,-0.745353937,1
-0.28037551,-0.740781248,1
-0.28087765,-0.736200333,1
-0.281305581,-0.731612265,1
-0.281659275,-0.727018237,1
-0.281938583,-0.722419381,1
-0.282143474,-0.71781677,1
-0.282273889,-0.713211596,1
-0.282329768,-0.708604991,1
-0.282311141,-0.703998089,1
-0.282217979,-0.699392021,1
-0.282050341,-0.694787979,1
-0.281808227,-0.690187097,1
-0.281491727,-0.685590506,1
-0.281100899,-0.680999279,1
-0.280635834,-0.676414669,1
-0.28009668,-0.671837747,1
-0.279483557,-0.667269647,1
-0.278796583,-0.662711501,1
-0.278035998,-0.658164442,1
-0.277201921,-0.653629661,1
-0.276294619,-0.649108171,1
-0.275314242,-0.644601166,1
-0.274261117,-0.640109718,1
-0.273135453,-0.635635018,1
-0.271937549,-0.631178081,1
-0.270667672,-0.626740098,1
-0.26932618,-0.622322142,1
-0.267913371,-0.617925227,1
-0.266429633,-0.613550544,1
-0.264875293,-0.609199166,1
-0.263250738,-0.604872167,1
-0.261556417,-0.60057056,1
-0.259792715,-0.596295476,1
-0.257960051,-0.592047989,1
-0.256058931,-0.587829053,1
-0.254089803,-0.58363986,1
-0.252053112,-0.579481304,1
-0.24994944,-0.575354517,1
-0.24777925,-0.571260452,1
-0.245543107,-0.567200184,1
-0.243241563,-0.563174665,1
-0.24087517,-0.559184968,1
-0.238444552,-0.555232048,1
-0.235950276,-0.551316857,1
-0.233392969,-0.54744035,1
-0.23077327,-0.543603539,1
-0.228091836,-0.539807379,1
-0.225349322,-0.536052763,1
-0.222546414,-0.532340646,1
-0.219683796,-0.52867198,1
-0.2167622,-0.52504766,1
-0.213782325,-0.52146852,1
-0.210744917,-0.517935514,1
-0.207650736,-0.514449537,1
-0.204500556,-0.511011422,1
-0.201295137,-0.507621944,1
-0.198035285,-0.504282117,1
-0.194721818,-0.500992596,1
-0.191355541,-0.497754306,1
-0.187937304,-0.49456802,1
-0.184467942,-0.491434515,1
-0.180948317,-0.488354564,1
-0.17737931,-0.485328972,1
-0.1737618,-0.482358426,1
-0.170096681,-0.479443729,1
-0.166384861,-0.476585567,1
-0.16262728,-0.473784626,1
-0.158824846,-0.47104165,1
-0.154978514,-0.468357295,1
-0.151089221,-0.465732247,1
-0.147157967,-0.463167131,1
-0.14318569,-0.460662574,1
-0.139173388,-0.45821923,1
-0.135122076,-0.455837667,1
-0.13103272,-0.45351851,1
-0.126906365,-0.451262355,1
-0.122744024,-0.449069679,1
-0.118546724,-0.446941108,1
-0.11431551,-0.444877118,1
-0.110051438,-0.442878246,1
-0.10575556,-0.440944999,1
-0.101428933,-0.439077824,1
-0.097072646,-0.437277198,1
-0.092687763,-0.435543567,1
-0.08827538,-0.433877349,1
-0.0838366,-0.432278991,1
-0.079372503,-0.43074885,1
-0.074884214,-0.429287344,1
-0.070372835,-0.427894801,1
-0.065839484,-0.426571608,1
-0.061285298,-0.425318033,1
-0.056711394,-0.424134433,1
-0.052118912,-0.423021108,1
-0.047508989,-0.421978295,1
-0.042882767,-0.421006262,1
-0.038241398,-0.420105278,1
-0.033586025,-0.419275552,1
-0.028917808,-0.418517262,1
-0.024237903,-0.417830646,1
-0.019547472,-0.417215824,1
-0.014847675,-0.416673005,1
-0.01013968,-0.416202277,1
-0.005424655,-0.41580376,1
-0.000703767,-0.415477574,1
0.004021812,-0.415223777,1
0.00875091,-0.41504246,1
0.0134823555126786,-0.414933652,1
0.018214975,-0.414897382,1
0.018214975,-0.454791367,1
0.0223022364079952,-0.454822689,1
0.0263884849846363,-0.454916656,1
0.030472707003355,-0.455073237,1
0.034553889,-0.455292434,1
0.038631018,-0.455574125,1
0.042703085,-0.455918312,1
0.046769083,-0.456324846,1
0.050827995,-0.456793666,1
0.054878823,-0.457324624,1
0.058920559,-0.457917631,1
0.062952198,-0.458572507,1
0.066972747,-0.459289074,1
0.070981205,-0.460067213,1
0.074976578,-0.460906684,1
0.078957878,-0.461807311,1
0.082924113,-0.462768823,1
0.086874299,-0.463791013,1
0.090807468,-0.464873642,1
0.094722629,-0.466016412,1
0.09861882,-0.467219055,1
0.1024950668215751,-0.468481272,1
0.1063504219055175,-0.469802737,1
0.1101839244365692,-0.471183151,1
0.113994613289833,-0.472622156,1
0.1177815571427345,-0.474119365,1
0.1215438023209571,-0.47567445,1
0.1252804398536682,-0.477287024,1
0.1289905160665512,-0.47895667,1
0.1326731294393539,-0.480682939,1
0.1363273561000824,-0.482465476,1
0.1399522870779037,-0.484303802,1
0.1435470432043075,-0.486197472,1
0.147110716,-0.488145977,1
0.1506424248218536,-0.490148872,1
0.154141291975975,-0.492205679,1
0.1576064527034759,-0.494315833,1
0.1610370576381683,-0.496478856,1
0.1644322425127029,-0.498694181,1
0.1677911579608917,-0.500961304,1
0.1711129993200302,-0.503279626,1
0.1743969172239303,-0.505648553,1
0.1776421070098877,-0.508067489,1
0.1808477640151977,-0.510535955,1
0.1840130984783172,-0.513053179,1
0.1871373057365417,-0.515618622,1
0.1902196407318115,-0.51823163,1
0.1932593137025833,-0.520891607,1
0.1962555795907974,-0.523597836,1
0.1992076933383941,-0.526349604,1
0.2021149396896362,-0.529146314,1
0.2049765735864639,-0.53198725,1
0.2077918946743011,-0.534871697,1
0.2105602025985717,-0.537798941,1
0.2132808268070221,-0.540768206,1
0.215953067,-0.543778837,1
0.2185762822628021,-0.546830058,1
0.2211498022079467,-0.549921155,1
0.223673016,-0.553051233,1
0.2261452674865722,-0.556219637,1
0.2285659611225128,-0.559425533,1
0.2309345006942749,-0.562668145,1
0.2332502752542495,-0.565946698,1
0.2355127483606338,-0.569260299,1
0.2377213239669799,-0.572608173,1
0.2398754656314849,-0.575989485,1
0.241974651813507,-0.5794034,1
0.2440183460712433,-0.582849026,1
0.246006042,-0.586325586,1
0.247937262058258,-0.589832187,1
0.249811515212059,-0.593367934,1
0.2516283392906189,-0.596931994,1
0.2533872723579407,-0.600523472,1
0.2550878822803497,-0.604141474,1
0.256729781627655,-0.607785046,1
0.2583125233650207,-0.611453354,1
0.2598357200622558,-0.615145504,1
0.2612990140914917,-0.618860483,1
0.2627020180225372,-0.622597456,1
0.2640444040298462,-0.626355469,1
0.2653258144855499,-0.630133629,1
0.2665459811687469,-0.633930922,1
0.2677045464515686,-0.637746453,1
0.2688012421131134,-0.64157927,1
0.2698357999324798,-0.645428419,1
0.2708079516887665,-0.649292946,1
0.2717174887657165,-0.653171897,1
0.272564173,-0.657064319,1
0.2733477652072906,-0.660969198,1
0.2740680873394012,-0.66488564,1
0.2747249603271484,-0.668812633,1
0.2753182351589203,-0.672749221,1
0.2758477628231048,-0.676694393,1
0.2763133943080902,-0.680647194,1
0.2767150402069092,-0.684606671,1
0.2770525813102722,-0.688571751,1
0.2773259282112121,-0.692541599,1
0.2775350213050842,-0.696515083,1
0.2776798009872436,-0.700491309,1
0.2777602672576904,-0.704469204,1
0.2777763605117798,-0.708447933,1
0.2777280807495117,-0.712426364,1
0.2776154577732086,-0.716403544,1
0.2774385213851928,-0.720378518,1
0.2771972715854645,-0.724350274,1
0.276891828,-0.728317857,1
0.2765222191810608,-0.732280314,1
0.2760885655879974,-0.736236513,1
0.2755909860134125,-0.740185678,1
0.275029569864273,-0.744126678,1
0.2744044661521911,-0.748058558,1
0.2737158238887787,-0.751980424,1
0.2729638516902923,-0.755891204,1
0.2721486985683441,-0.759789944,1
0.2712705731391907,-0.763675749,1
0.2703296840190887,-0.767547667,1
0.2693262994289398,-0.771404624,1
0.2682606279850006,-0.775245726,1
0.267132968,-0.77907002,1
0.2659435868263244,-0.782876551,1
0.2646927535533905,-0.786664367,1
0.2633807957172394,-0.790432572,1
0.2620080709457397,-0.794180155,1
0.2605748772621155,-0.79790628,1
0.2590815722942352,-0.801609933,1
0.2575285732746124,-0.805290282,1
0.2559162080287933,-0.808946311,1
0.2542448937892914,-0.812577248,1
0.2525150775909424,-0.816182077,1
0.250727117,-0.819759965,1
0.248881534,-0.823309958,1
0.2469787448644638,-0.826831222,1
0.2450192272663116,-0.830322921,1
0.2430034726858139,-0.833784163,1
0.2409319579601287,-0.837214053,1
0.2388052344322204,-0.840611756,1
